id_cliente,nome,data_nascimento,cidade,data_cadastro
3017,Cliente_3017,1996-01-21,Curitiba,2021-10-31
3018,Cliente_3018,1970-02-12,Curitiba,2019-09-28
3019,Cliente_3019,1997-04-21,São Paulo,2023-11-20
3020,Cliente_3020,1976-01-30,Curitiba,2023-04-02
3021,Cliente_3021,1957-02-07,Belo Horizonte,2023-05-11
3022,Cliente_3022,1963-05-02,Fortaleza,2019-06-08
3023,Cliente_3023,1976-12-13,Salvador,2020-10-15
3024,Cliente_3024,1988-05-16,Salvador,2021-04-25
3025,Cliente_3025,1954-04-13,São Paulo,2024-03-06
3026,Cliente_3026,1954-01-17,São Paulo,2023-10-04
3027,Cliente_3027,1995-10-25,Curitiba,2022-10-07
3028,Cliente_3028,1958-06-24,Fortaleza,2023-03-19
3029,Cliente_3029,2000-12-31,Belo Horizonte,2020-11-03
3030,Cliente_3030,1972-11-12,São Paulo,2024-07-26
3031,Cliente_3031,1995-03-02,São Paulo,2018-03-08
3032,Cliente_3032,1991-07-12,Brasília,2020-01-06
3033,Cliente_3033,1966-05-07,São Paulo,2022-05-29
3034,Cliente_3034,1957-06-22,Fortaleza,2022-09-01
3035,Cliente_3035,1976-09-14,Salvador,2021-07-09
3036,Cliente_3036,1990-10-27,Salvador,2023-01-17
3037,Cliente_3037,1973-10-12,Brasília,2021-10-30
3038,Cliente_3038,1966-10-17,Rio de Janeiro,2020-05-14
3039,Cliente_3039,1957-01-07,Belo Horizonte,2024-10-10
3040,Cliente_3040,1959-07-17,Salvador,2022-11-12
3041,Cliente_3041,1951-08-11,Curitiba,2018-01-24
3042,Cliente_3042,1960-06-20,Rio de Janeiro,2018-02-24
3043,Cliente_3043,1992-10-21,Fortaleza,2023-02-28
3044,Cliente_3044,1986-05-06,Fortaleza,2024-10-01
3045,Cliente_3045,1993-08-31,Salvador,2021-05-25
3046,Cliente_3046,1982-05-13,Brasília,2022-06-06
3047,Cliente_3047,1977-02-25,Rio de Janeiro,2018-12-25
3048,Cliente_3048,1962-02-14,Rio de Janeiro,2018-02-26
3049,Cliente_3049,1960-01-16,Fortaleza,2018-03-07
3050,Cliente_3050,1966-11-20,Rio de Janeiro,2018-04-20
3051,Cliente_3051,1993-03-01,Fortaleza,2019-08-18
3052,Cliente_3052,1971-09-10,Brasília,2022-11-20
3053,Cliente_3053,1998-04-27,São Paulo,2020-02-21
3054,Cliente_3054,1976-12-30,Rio de Janeiro,2023-03-14
3055,Cliente_3055,1992-07-10,São Paulo,2022-09-25
3056,Cliente_3056,1960-06-13,Rio de Janeiro,2019-11-12
3057,Cliente_3057,1989-12-12,Curitiba,2023-06-10
3058,Cliente_3058,1951-10-06,Salvador,2023-01-16
3059,Cliente_3059,1971-10-08,Belo Horizonte,2020-04-04
3060,Cliente_3060,2001-02-01,São Paulo,2022-05-24
3061,Cliente_3061,1979-12-14,São Paulo,2018-02-02
3062,Cliente_3062,1988-09-26,Brasília,2022-08-30
3063,Cliente_3063,1994-06-22,Salvador,2024-06-28
3064,Cliente_3064,1999-09-24,São Paulo,2021-04-06
3065,Cliente_3065,1993-09-26,Curitiba,2022-06-26
3066,Cliente_3066,1996-01-21,Fortaleza,2024-08-17
3067,Cliente_3067,1993-10-09,Fortaleza,2020-08-07
3068,Cliente_3068,1955-06-13,São Paulo,2023-12-04
3069,Cliente_3069,1987-11-11,Belo Horizonte,2024-06-18
3070,Cliente_3070,1999-08-21,Belo Horizonte,2018-09-18
3071,Cliente_3071,1987-06-04,São Paulo,2023-04-23
3072,Cliente_3072,1994-05-23,Curitiba,2021-11-21
3073,Cliente_3073,1989-02-19,Rio de Janeiro,2018-03-27
3074,Cliente_3074,1975-11-03,Curitiba,2020-02-27
3075,Cliente_3075,1980-11-06,Rio de Janeiro,2022-11-30
3076,Cliente_3076,1995-07-18,Salvador,2020-06-18
3077,Cliente_3077,1980-06-05,Brasília,2024-10-02
3078,Cliente_3078,1992-01-11,Belo Horizonte,2019-06-22
3079,Cliente_3079,1985-01-08,Brasília,2022-09-04
3080,Cliente_3080,1982-04-27,Brasília,2023-04-19
3081,Cliente_3081,1964-07-15,Belo Horizonte,2020-04-28
3082,Cliente_3082,1957-09-25,Rio de Janeiro,2023-06-01
3083,Cliente_3083,1965-07-19,Rio de Janeiro,2020-03-28
3084,Cliente_3084,2004-05-06,São Paulo,2023-07-09
3085,Cliente_3085,1987-04-27,Belo Horizonte,2023-07-16
3086,Cliente_3086,1971-01-22,Salvador,2020-05-07
3087,Cliente_3087,1954-03-22,Belo Horizonte,2018-03-16
3088,Cliente_3088,1973-05-26,Fortaleza,2022-01-02
3089,Cliente_3089,1964-03-25,Brasília,2019-12-17
3090,Cliente_3090,1995-03-03,Brasília,2018-05-11
3091,Cliente_3091,1955-09-18,Curitiba,2021-10-15
3092,Cliente_3092,1960-03-23,São Paulo,2020-07-17
3093,Cliente_3093,2000-06-02,Curitiba,2020-07-06
3094,Cliente_3094,1973-02-17,Brasília,2021-10-25
3095,Cliente_3095,1981-11-14,Brasília,2018-07-11
3096,Cliente_3096,1999-12-22,Rio de Janeiro,2020-12-31
3097,Cliente_3097,1996-03-28,Fortaleza,2024-10-11
3098,Cliente_3098,1959-05-06,Curitiba,2018-07-26
3099,Cliente_3099,1991-01-05,São Paulo,2019-03-31
3100,Cliente_3100,2004-09-11,Brasília,2019-02-22
3101,Cliente_3101,2000-06-18,Salvador,2018-06-21
3102,Cliente_3102,1959-06-17,Fortaleza,2019-11-16
3103,Cliente_3103,1960-08-04,Belo Horizonte,2020-04-21
3104,Cliente_3104,1964-02-02,Fortaleza,2021-04-11
3105,Cliente_3105,1989-08-11,Curitiba,2023-09-04
3106,Cliente_3106,1958-11-28,Fortaleza,2019-09-24
3107,Cliente_3107,1982-08-19,Brasília,2021-10-02
3108,Cliente_3108,1962-05-12,Brasília,2019-05-19
3109,Cliente_3109,1968-02-11,Curitiba,2022-12-04
3110,Cliente_3110,1950-08-04,Brasília,2020-10-01
3111,Cliente_3111,1992-06-30,Belo Horizonte,2021-10-30
3112,Cliente_3112,1995-04-23,São Paulo,2019-12-03
3113,Cliente_3113,1973-11-12,Fortaleza,2022-03-06
3114,Cliente_3114,1987-03-27,Fortaleza,2022-01-17
3115,Cliente_3115,1972-01-08,Brasília,2019-09-13
3116,Cliente_3116,1997-07-08,Brasília,2022-09-24
3117,Cliente_3117,1970-06-22,Brasília,2019-07-20
3118,Cliente_3118,1988-06-21,Curitiba,2022-08-21
3119,Cliente_3119,1991-02-27,Brasília,2023-10-16
3120,Cliente_3120,1982-06-16,Curitiba,2018-05-02
3121,Cliente_3121,1963-01-23,Fortaleza,2018-02-10
3122,Cliente_3122,1996-05-31,São Paulo,2018-10-13
3123,Cliente_3123,1980-05-08,Curitiba,2021-07-13
3124,Cliente_3124,1964-09-28,São Paulo,2022-11-13
3125,Cliente_3125,1985-04-13,Fortaleza,2018-06-01
3126,Cliente_3126,1963-07-18,São Paulo,2024-06-11
3127,Cliente_3127,1996-08-19,Curitiba,2021-04-26
3128,Cliente_3128,1986-01-24,Brasília,2024-03-17
3129,Cliente_3129,1977-04-21,Belo Horizonte,2021-07-08
3130,Cliente_3130,1950-09-16,Salvador,2021-02-19
3131,Cliente_3131,1963-03-06,Curitiba,2022-07-13
3132,Cliente_3132,1968-05-27,Salvador,2024-02-08
3133,Cliente_3133,1989-09-01,Brasília,2021-11-15
3134,Cliente_3134,1986-04-16,Belo Horizonte,2020-03-19
3135,Cliente_3135,1957-07-24,Salvador,2018-06-01
3136,Cliente_3136,1980-01-04,Fortaleza,2022-05-17
3137,Cliente_3137,1961-04-21,Salvador,2023-11-02
3138,Cliente_3138,1975-06-22,São Paulo,2020-05-25
3139,Cliente_3139,1995-11-27,Belo Horizonte,2024-03-10
3140,Cliente_3140,1996-10-09,Brasília,2021-10-27
3141,Cliente_3141,1964-05-10,São Paulo,2018-04-06
3142,Cliente_3142,1998-06-10,Belo Horizonte,2024-08-23
3143,Cliente_3143,1971-08-27,Fortaleza,2021-05-29
3144,Cliente_3144,1987-12-05,São Paulo,2023-09-01
3145,Cliente_3145,1955-05-19,Belo Horizonte,2022-03-08
3146,Cliente_3146,1995-07-13,São Paulo,2021-12-22
3147,Cliente_3147,1954-04-14,Curitiba,2019-05-26
3148,Cliente_3148,1976-09-24,Fortaleza,2024-06-02
3149,Cliente_3149,1950-06-20,Belo Horizonte,2023-01-31
3150,Cliente_3150,1971-03-08,Salvador,2024-07-10
3151,Cliente_3151,1997-11-04,Rio de Janeiro,2024-09-05
3152,Cliente_3152,1981-06-06,Belo Horizonte,2021-05-10
3153,Cliente_3153,2001-05-21,Fortaleza,2019-07-28
3154,Cliente_3154,1983-11-19,Fortaleza,2023-10-30
3155,Cliente_3155,1972-03-20,Belo Horizonte,2019-03-08
3156,Cliente_3156,1996-05-02,Rio de Janeiro,2024-07-13
3157,Cliente_3157,1982-05-31,São Paulo,2023-02-04
3158,Cliente_3158,1963-02-24,Brasília,2022-10-10
3159,Cliente_3159,1986-12-20,São Paulo,2018-12-02
3160,Cliente_3160,1955-07-31,Rio de Janeiro,2022-10-07
3161,Cliente_3161,1992-09-22,Curitiba,2020-05-29
3162,Cliente_3162,1957-01-02,Fortaleza,2022-02-21
3163,Cliente_3163,1997-03-19,Salvador,2022-07-08
3164,Cliente_3164,2000-02-24,Brasília,2023-10-27
3165,Cliente_3165,1985-06-02,Salvador,2020-12-16
3166,Cliente_3166,1994-10-02,Curitiba,2022-10-01
3167,Cliente_3167,1993-12-02,Brasília,2022-09-04
3168,Cliente_3168,1964-08-11,Salvador,2019-08-15
3169,Cliente_3169,1961-05-28,Fortaleza,2023-06-09
3170,Cliente_3170,1991-01-24,Fortaleza,2019-06-14
3171,Cliente_3171,1996-01-16,São Paulo,2023-12-08
3172,Cliente_3172,1969-01-28,Curitiba,2023-02-09
3173,Cliente_3173,1952-12-04,Salvador,2019-10-05
3174,Cliente_3174,1983-02-19,Salvador,2019-05-02
3175,Cliente_3175,1986-08-29,São Paulo,2019-03-28
3176,Cliente_3176,1983-02-27,Belo Horizonte,2024-05-30
3177,Cliente_3177,1953-08-12,Rio de Janeiro,2023-11-12
3178,Cliente_3178,1960-07-25,Belo Horizonte,2022-03-02
3179,Cliente_3179,1983-08-06,Belo Horizonte,2021-05-27
3180,Cliente_3180,1993-08-05,Brasília,2018-04-25
3181,Cliente_3181,1962-10-26,Brasília,2019-08-06
3182,Cliente_3182,2002-11-24,São Paulo,2022-09-24
3183,Cliente_3183,1977-05-18,Rio de Janeiro,2021-03-07
3184,Cliente_3184,1966-06-05,São Paulo,2023-06-26
3185,Cliente_3185,1960-12-22,Belo Horizonte,2024-02-21
3186,Cliente_3186,1956-01-23,Curitiba,2018-07-03
3187,Cliente_3187,1993-03-03,Belo Horizonte,2024-06-05
3188,Cliente_3188,2000-10-03,Belo Horizonte,2023-01-27
3189,Cliente_3189,1983-11-07,Brasília,2023-05-01
3190,Cliente_3190,2004-05-04,Brasília,2019-06-28
3191,Cliente_3191,1962-06-06,Fortaleza,2023-08-30
3192,Cliente_3192,1991-05-09,Fortaleza,2023-01-17
3193,Cliente_3193,1990-04-16,Brasília,2019-09-03
3194,Cliente_3194,1979-03-06,Brasília,2019-01-01
3195,Cliente_3195,1986-10-01,Rio de Janeiro,2022-05-06
3196,Cliente_3196,1985-06-22,Salvador,2021-10-20
3197,Cliente_3197,1954-02-10,Fortaleza,2022-12-20
3198,Cliente_3198,1974-11-20,Brasília,2018-12-29
3199,Cliente_3199,1964-11-09,Salvador,2018-04-12
3200,Cliente_3200,1977-09-16,Fortaleza,2024-04-17
3201,Cliente_3201,1961-02-08,São Paulo,2024-04-10
3202,Cliente_3202,1967-04-07,Salvador,2024-01-29
3203,Cliente_3203,1954-09-29,Salvador,2024-05-24
3204,Cliente_3204,1966-12-29,Salvador,2023-05-04
3205,Cliente_3205,1951-09-04,Fortaleza,2019-05-08
3206,Cliente_3206,1997-09-18,São Paulo,2020-01-07
3207,Cliente_3207,1974-09-01,Rio de Janeiro,2020-04-22
3208,Cliente_3208,2001-12-29,São Paulo,2022-12-25
3209,Cliente_3209,1997-11-13,Belo Horizonte,2024-10-21
3210,Cliente_3210,1986-01-18,São Paulo,2024-08-09
3211,Cliente_3211,1994-02-03,Belo Horizonte,2018-04-06
3212,Cliente_3212,1989-03-17,Curitiba,2020-01-10
3213,Cliente_3213,1952-02-28,Belo Horizonte,2023-12-03
3214,Cliente_3214,1984-04-09,São Paulo,2020-11-19
3215,Cliente_3215,1960-04-14,Salvador,2019-02-11
3216,Cliente_3216,1965-02-01,Rio de Janeiro,2021-03-14
3217,Cliente_3217,1966-05-22,Brasília,2020-11-12
3218,Cliente_3218,1958-01-15,Belo Horizonte,2019-09-24
3219,Cliente_3219,1986-07-16,São Paulo,2019-11-25
3220,Cliente_3220,1979-03-09,São Paulo,2020-01-14
3221,Cliente_3221,1955-04-01,Curitiba,2021-05-05
3222,Cliente_3222,1958-11-10,Rio de Janeiro,2021-08-03
3223,Cliente_3223,1987-01-14,Belo Horizonte,2021-08-20
3224,Cliente_3224,1983-09-09,São Paulo,2019-05-11
3225,Cliente_3225,1968-03-04,Brasília,2020-09-08
3226,Cliente_3226,2003-07-24,Rio de Janeiro,2024-07-28
3227,Cliente_3227,1994-03-24,Brasília,2023-09-15
3228,Cliente_3228,1995-04-03,São Paulo,2022-04-27
3229,Cliente_3229,1974-02-28,Belo Horizonte,2018-09-06
3230,Cliente_3230,1991-09-14,Curitiba,2024-03-15
3231,Cliente_3231,1955-11-15,São Paulo,2023-06-07
3232,Cliente_3232,1986-07-23,São Paulo,2020-08-15
3233,Cliente_3233,1974-02-23,Salvador,2024-03-19
3234,Cliente_3234,1959-02-09,Brasília,2020-10-05
3235,Cliente_3235,1999-10-07,Belo Horizonte,2019-05-30
3236,Cliente_3236,2000-12-24,Curitiba,2022-07-25
3237,Cliente_3237,1957-07-12,Rio de Janeiro,2023-08-12
3238,Cliente_3238,1962-10-10,Salvador,2022-03-10
3239,Cliente_3239,1965-02-02,Salvador,2020-10-01
3240,Cliente_3240,1988-01-07,Curitiba,2024-03-23
3241,Cliente_3241,1953-10-01,Brasília,2018-01-05
3242,Cliente_3242,1991-09-08,Fortaleza,2021-03-30
3243,Cliente_3243,1965-01-06,São Paulo,2018-01-03
3244,Cliente_3244,1993-04-05,Salvador,2021-01-24
3245,Cliente_3245,1972-07-05,Belo Horizonte,2022-04-07
3246,Cliente_3246,1969-02-01,Brasília,2024-07-24
3247,Cliente_3247,1995-10-14,São Paulo,2021-02-26
3248,Cliente_3248,1964-06-25,Salvador,2023-12-28
3249,Cliente_3249,1956-04-10,São Paulo,2021-05-16
3250,Cliente_3250,1985-06-19,Brasília,2019-05-19
3251,Cliente_3251,1962-07-13,Belo Horizonte,2024-03-29
3252,Cliente_3252,1988-10-02,Salvador,2020-05-13
3253,Cliente_3253,1995-04-16,Fortaleza,2021-07-27
3254,Cliente_3254,1980-09-27,Brasília,2020-12-06
3255,Cliente_3255,1990-08-13,Rio de Janeiro,2021-01-23
3256,Cliente_3256,1978-11-09,Rio de Janeiro,2021-10-31
3257,Cliente_3257,1991-04-02,Belo Horizonte,2024-09-21
3258,Cliente_3258,1951-06-05,Fortaleza,2019-07-02
3259,Cliente_3259,1950-03-09,Curitiba,2024-10-29
3260,Cliente_3260,1950-05-21,Fortaleza,2018-02-09
3261,Cliente_3261,1965-07-27,Salvador,2022-08-20
3262,Cliente_3262,1993-11-13,Salvador,2022-05-28
3263,Cliente_3263,1957-04-13,Salvador,2018-11-14
3264,Cliente_3264,1952-10-11,Fortaleza,2022-12-29
3265,Cliente_3265,1961-01-27,Brasília,2021-12-16
3266,Cliente_3266,1983-10-08,Belo Horizonte,2024-09-28
3267,Cliente_3267,1984-09-12,Brasília,2019-12-27
3268,Cliente_3268,1950-10-04,Curitiba,2019-05-27
3269,Cliente_3269,1983-03-28,Curitiba,2020-03-01
3270,Cliente_3270,1950-11-03,Fortaleza,2020-06-26
3271,Cliente_3271,1951-10-11,Fortaleza,2021-02-25
3272,Cliente_3272,1982-02-07,São Paulo,2020-02-24
3273,Cliente_3273,1977-03-14,Rio de Janeiro,2020-06-24
3274,Cliente_3274,1994-04-21,São Paulo,2022-01-26
3275,Cliente_3275,1975-03-10,Fortaleza,2023-07-12
3276,Cliente_3276,2004-05-15,São Paulo,2020-05-06
3277,Cliente_3277,1967-08-05,São Paulo,2022-06-11
3278,Cliente_3278,1974-11-19,Salvador,2024-05-20
3279,Cliente_3279,1994-04-27,Salvador,2019-11-30
3280,Cliente_3280,1967-05-21,Fortaleza,2024-05-06
3281,Cliente_3281,2004-02-05,Rio de Janeiro,2024-05-03
3282,Cliente_3282,1955-11-12,Rio de Janeiro,2024-08-06
3283,Cliente_3283,1955-11-02,Belo Horizonte,2019-06-06
3284,Cliente_3284,2001-02-16,Salvador,2020-07-22
3285,Cliente_3285,1974-08-12,Brasília,2020-02-25
3286,Cliente_3286,1952-01-28,Salvador,2023-12-23
3287,Cliente_3287,1972-09-09,Curitiba,2024-04-13
3288,Cliente_3288,1950-03-06,Fortaleza,2022-10-16
3289,Cliente_3289,1954-08-27,Curitiba,2021-08-16
3290,Cliente_3290,1986-07-03,São Paulo,2021-01-27
3291,Cliente_3291,1996-07-01,Curitiba,2023-03-27
3292,Cliente_3292,1982-06-06,Brasília,2023-10-20
3293,Cliente_3293,1953-11-25,São Paulo,2020-07-08
3294,Cliente_3294,1974-12-08,Salvador,2022-09-17
3295,Cliente_3295,1990-04-09,São Paulo,2021-07-19
3296,Cliente_3296,1985-02-26,Belo Horizonte,2020-03-08
3297,Cliente_3297,1957-05-04,Brasília,2024-05-31
3298,Cliente_3298,1952-04-11,Fortaleza,2020-07-13
3299,Cliente_3299,1988-01-09,Rio de Janeiro,2018-11-01
3300,Cliente_3300,1967-08-31,Belo Horizonte,2019-11-05
3301,Cliente_3301,1977-11-19,Fortaleza,2018-09-15
3302,Cliente_3302,1958-09-05,Curitiba,2018-04-25
3303,Cliente_3303,1988-10-02,Salvador,2018-04-09
3304,Cliente_3304,1979-12-29,Rio de Janeiro,2020-10-22
3305,Cliente_3305,1959-09-04,Rio de Janeiro,2023-04-24
3306,Cliente_3306,1980-07-29,Brasília,2018-08-11
3307,Cliente_3307,1979-12-06,Brasília,2023-10-30
3308,Cliente_3308,1971-03-29,Brasília,2018-10-26
3309,Cliente_3309,2003-10-29,Brasília,2022-12-02
3310,Cliente_3310,1958-08-01,Salvador,2023-01-03
3311,Cliente_3311,1961-03-14,São Paulo,2018-12-17
3312,Cliente_3312,1952-12-28,Belo Horizonte,2022-03-26
3313,Cliente_3313,1955-11-01,São Paulo,2019-06-07
3314,Cliente_3314,1989-08-24,Belo Horizonte,2018-08-13
3315,Cliente_3315,1988-09-28,São Paulo,2018-09-27
3316,Cliente_3316,1955-01-03,São Paulo,2024-04-09
3317,Cliente_3317,1976-06-16,Curitiba,2022-04-12
3318,Cliente_3318,1958-08-07,Rio de Janeiro,2022-08-11
3319,Cliente_3319,2003-10-16,Curitiba,2018-02-13
3320,Cliente_3320,1984-06-11,Brasília,2023-03-17
3321,Cliente_3321,1988-05-29,Belo Horizonte,2019-02-19
3322,Cliente_3322,1952-05-01,Salvador,2023-02-03
3323,Cliente_3323,1979-06-12,Rio de Janeiro,2024-08-04
3324,Cliente_3324,1959-09-10,São Paulo,2019-02-25
3325,Cliente_3325,2003-05-25,Salvador,2018-10-04
3326,Cliente_3326,1967-05-16,Rio de Janeiro,2024-06-05
3327,Cliente_3327,1995-08-28,Belo Horizonte,2020-11-15
3328,Cliente_3328,1987-10-09,Fortaleza,2023-05-26
3329,Cliente_3329,1989-11-21,Rio de Janeiro,2020-02-01
3330,Cliente_3330,1962-05-09,São Paulo,2018-06-30
3331,Cliente_3331,1961-06-15,Salvador,2021-06-30
3332,Cliente_3332,1989-02-06,Fortaleza,2023-10-03
3333,Cliente_3333,1982-02-04,Salvador,2021-06-28
3334,Cliente_3334,1998-07-20,Rio de Janeiro,2019-08-20
3335,Cliente_3335,1992-02-15,Salvador,2021-06-18
3336,Cliente_3336,1980-10-06,Belo Horizonte,2021-04-07
3337,Cliente_3337,1950-09-22,Salvador,2023-10-22
3338,Cliente_3338,1962-12-22,Rio de Janeiro,2018-08-23
3339,Cliente_3339,1995-06-30,Brasília,2024-04-10
3340,Cliente_3340,1954-11-25,Belo Horizonte,2022-09-25
3341,Cliente_3341,1967-07-14,Fortaleza,2020-03-31
3342,Cliente_3342,1968-01-21,Belo Horizonte,2018-10-08
3343,Cliente_3343,1966-12-27,Fortaleza,2023-05-03
3344,Cliente_3344,1991-12-07,Fortaleza,2024-09-22
3345,Cliente_3345,1979-09-16,Salvador,2024-06-27
3346,Cliente_3346,1980-02-11,Curitiba,2021-05-12
3347,Cliente_3347,1979-06-26,São Paulo,2019-10-27
3348,Cliente_3348,1990-10-04,Curitiba,2018-06-22
3349,Cliente_3349,1969-09-07,Fortaleza,2018-01-16
3350,Cliente_3350,1970-01-04,Curitiba,2020-08-01
3351,Cliente_3351,1969-02-14,Curitiba,2020-09-06
3352,Cliente_3352,1979-09-29,Rio de Janeiro,2022-03-20
3353,Cliente_3353,1985-11-30,Brasília,2020-01-25
3354,Cliente_3354,1950-08-09,São Paulo,2022-01-26
3355,Cliente_3355,1956-08-13,São Paulo,2022-01-05
3356,Cliente_3356,1999-10-07,Rio de Janeiro,2019-04-17
3357,Cliente_3357,1976-01-26,Rio de Janeiro,2022-12-09
3358,Cliente_3358,2002-07-18,São Paulo,2022-01-14
3359,Cliente_3359,1952-08-30,Rio de Janeiro,2020-03-26
3360,Cliente_3360,1975-06-28,Rio de Janeiro,2019-12-15
3361,Cliente_3361,1973-07-04,Belo Horizonte,2019-12-15
3362,Cliente_3362,1999-10-01,Rio de Janeiro,2020-10-04
3363,Cliente_3363,1967-08-02,Rio de Janeiro,2018-03-30
3364,Cliente_3364,1973-06-27,São Paulo,2019-02-19
3365,Cliente_3365,1962-04-25,Fortaleza,2022-04-02
3366,Cliente_3366,1959-12-16,Rio de Janeiro,2021-10-18
3367,Cliente_3367,1977-05-15,Rio de Janeiro,2023-02-12
3368,Cliente_3368,1983-03-01,Fortaleza,2022-03-06
3369,Cliente_3369,1965-05-17,Brasília,2023-11-29
3370,Cliente_3370,1988-11-29,São Paulo,2018-09-25
3371,Cliente_3371,1962-12-16,Brasília,2019-06-20
3372,Cliente_3372,1967-01-06,Salvador,2020-02-25
3373,Cliente_3373,1983-12-06,Belo Horizonte,2022-03-13
3374,Cliente_3374,2003-10-16,Fortaleza,2022-10-26
3375,Cliente_3375,1971-12-10,Brasília,2018-07-09
3376,Cliente_3376,2002-09-10,Brasília,2020-02-14
3377,Cliente_3377,1998-01-15,Brasília,2021-04-19
3378,Cliente_3378,1963-05-01,Rio de Janeiro,2021-09-04
3379,Cliente_3379,1954-10-12,Brasília,2021-02-21
3380,Cliente_3380,1961-05-06,Salvador,2023-09-13
3381,Cliente_3381,1993-11-14,Fortaleza,2020-05-07
3382,Cliente_3382,1957-04-21,Brasília,2023-04-12
3383,Cliente_3383,1955-10-27,Salvador,2019-11-17
3384,Cliente_3384,1984-10-26,Belo Horizonte,2023-09-17
3385,Cliente_3385,1994-09-24,Curitiba,2023-10-27
3386,Cliente_3386,1966-01-22,Fortaleza,2021-08-11
3387,Cliente_3387,1983-07-18,Fortaleza,2023-11-23
3388,Cliente_3388,1993-05-11,Curitiba,2023-07-20
3389,Cliente_3389,1974-01-27,Curitiba,2024-07-08
3390,Cliente_3390,2002-05-23,Rio de Janeiro,2018-05-30
3391,Cliente_3391,1969-09-11,Curitiba,2020-04-11
3392,Cliente_3392,1971-01-11,Rio de Janeiro,2022-06-10
3393,Cliente_3393,1977-06-14,Curitiba,2022-10-07
3394,Cliente_3394,2001-04-05,Brasília,2019-10-06
3395,Cliente_3395,1983-07-25,Salvador,2020-11-08
3396,Cliente_3396,1957-08-09,Brasília,2019-07-05
3397,Cliente_3397,1957-07-16,Curitiba,2021-04-23
3398,Cliente_3398,1996-07-18,Rio de Janeiro,2021-12-11
3399,Cliente_3399,2002-05-23,Curitiba,2018-06-18
3400,Cliente_3400,1995-12-16,Curitiba,2021-10-09
3401,Cliente_3401,1990-06-23,Curitiba,2023-03-31
3402,Cliente_3402,1986-09-09,Brasília,2022-02-14
3403,Cliente_3403,1994-08-21,Belo Horizonte,2021-07-22
3404,Cliente_3404,1984-04-21,Rio de Janeiro,2018-04-12
3405,Cliente_3405,1989-08-17,Belo Horizonte,2020-08-15
3406,Cliente_3406,1956-10-22,São Paulo,2022-01-10
3407,Cliente_3407,1976-06-03,Salvador,2023-08-18
3408,Cliente_3408,1999-01-16,Brasília,2018-11-17
3409,Cliente_3409,1974-10-19,São Paulo,2020-07-21
3410,Cliente_3410,1960-08-21,Belo Horizonte,2018-10-20
3411,Cliente_3411,1953-06-08,Rio de Janeiro,2024-02-15
3412,Cliente_3412,1979-12-11,Fortaleza,2020-03-16
3413,Cliente_3413,1979-07-16,Belo Horizonte,2020-10-21
3414,Cliente_3414,1974-08-16,Fortaleza,2020-02-20
3415,Cliente_3415,2004-03-10,Brasília,2019-07-19
3416,Cliente_3416,1998-09-23,São Paulo,2020-12-05
3417,Cliente_3417,1976-11-13,Brasília,2021-02-28
3418,Cliente_3418,1981-02-05,Curitiba,2022-07-13
3419,Cliente_3419,2002-01-11,Curitiba,2018-02-18
3420,Cliente_3420,1995-12-29,Brasília,2019-09-04
3421,Cliente_3421,1985-08-30,Rio de Janeiro,2020-07-21
3422,Cliente_3422,1968-10-30,Rio de Janeiro,2023-04-28
3423,Cliente_3423,1996-04-11,Brasília,2024-08-01
3424,Cliente_3424,1999-07-31,Fortaleza,2023-04-04
3425,Cliente_3425,1991-05-25,Brasília,2021-10-27
3426,Cliente_3426,1957-09-14,Brasília,2021-07-06
3427,Cliente_3427,1966-11-08,Brasília,2022-10-23
3428,Cliente_3428,1987-06-22,Curitiba,2020-05-08
3429,Cliente_3429,1990-05-15,São Paulo,2024-04-06
3430,Cliente_3430,1983-08-14,Salvador,2019-07-24
3431,Cliente_3431,1961-07-07,Fortaleza,2021-06-05
3432,Cliente_3432,1950-11-14,Brasília,2023-08-10
3433,Cliente_3433,1981-10-26,Rio de Janeiro,2021-10-23
3434,Cliente_3434,1987-08-09,Fortaleza,2022-10-10
3435,Cliente_3435,1986-03-10,Belo Horizonte,2024-01-12
3436,Cliente_3436,1979-04-03,São Paulo,2024-08-01
3437,Cliente_3437,2000-12-02,Rio de Janeiro,2018-05-12
3438,Cliente_3438,1963-10-16,Salvador,2021-09-14
3439,Cliente_3439,2004-02-06,Salvador,2024-10-25
3440,Cliente_3440,1985-01-25,Rio de Janeiro,2022-04-11
3441,Cliente_3441,1985-01-17,Salvador,2018-09-18
3442,Cliente_3442,1984-09-01,Curitiba,2020-02-11
3443,Cliente_3443,1959-09-30,Salvador,2021-09-08
3444,Cliente_3444,1990-07-05,São Paulo,2021-06-01
3445,Cliente_3445,1965-05-19,Fortaleza,2019-03-04
3446,Cliente_3446,1999-08-09,São Paulo,2019-12-29
3447,Cliente_3447,2004-02-18,São Paulo,2023-06-25
3448,Cliente_3448,1966-10-01,São Paulo,2020-03-26
3449,Cliente_3449,1984-08-14,Rio de Janeiro,2021-03-08
3450,Cliente_3450,1970-11-28,Fortaleza,2021-04-07
3451,Cliente_3451,1997-01-17,Curitiba,2018-10-14
3452,Cliente_3452,1955-02-26,Salvador,2022-02-18
3453,Cliente_3453,1950-12-28,Belo Horizonte,2019-12-05
3454,Cliente_3454,1986-11-11,Rio de Janeiro,2022-05-21
3455,Cliente_3455,1959-12-08,Salvador,2019-06-13
3456,Cliente_3456,1987-07-16,Fortaleza,2023-05-13
